release_id,date,bioguide_id,member_name,chamber,title,url,matched_bill_name,matched_broad_phrase,matched_e2_revision_read,confidence_note,text
46474,2023-11-14,M001163,Doris O. Matsui,House,FEDSCOOP: HOUSE ENERGY & COMMERCE CHAIR CRITIQUES BIDEN’S AI EXECUTIVE ORDER FOR NOT FOLLOWING A ‘LIGHT TOUCH AND MARKET-DRIVEN APPROACH’,https://matsui.house.gov/media/in-the-news/fedscoop-house-energy-commerce-chair-critiques-bidens-ai-executive-order-not,0,0,1,"read in full by 2026-07-08 fork, judged on-topic","The White House’s long-awaited artificial intelligence executive order falls short of protecting innovation while simultaneously establishing guardrails for AI, the top lawmaker on the House Energy & Commerce Committee said during a Communications & Technology subcommittee hearing Tuesday.

Chair Cathy McMorris Rodgers, R-Wash., echoed testimony from other lawmakers and witnesses in affirming that responsibility and safety are needed for AI development to protect against bad actors. However, the EO doesn’t follow her preferred “light touch and market-driven approach” paired with clear guidance for industry.

“While I agree with [President Joe Biden] that the best way to cementing American AI leadership is by first enacting a comprehensive data privacy and security law,” McMorris Rodgers said, “I am concerned that the order itself places unnecessary and duplicative regulatory burdens that could hinder the development of this critical technology.”

There was general bipartisan agreement Tuesday on the need for a foundation for legislative action to protect citizens’ data privacy while also promoting innovative solutions and competition throughout the private sector. While McMorris Rodgers had issues with the private-sector matters in the EO, Rep. Doris Matsui, D-Calif., the subcommittee’s ranking member, applauded its ability to hold AI developers and distributors accountable.

“Thankfully the Biden administration has engaged industry to establish consensus goals and guardrails that will guide AI’s deployment in the United States,” Matsui said. “President Biden’s recent executive order on safe, secure and trustworthy artificial intelligence is a testament to this administration’s vision.”

Matsui said that the order ensures that the nation will lead the way on AI while also managing its risks. The EO accomplishes that via transparency requirements for those who develop AI systems that could pose a threat to the country’s national and economic security.

“President Biden’s EO represents the most broad and consequential steps toward more responsible AI governance,” Matsui said. “I look forward to working with the administration to implement it quickly.”

Subcommittee members emphasized the importance of establishing foundational efforts to encourage AI development and implementation to aid government entities, as well as the continued efforts of Congress to work with industry leaders on legislation that allows others to harness AI’s benefits and protect the public’s data security."
49666,2023-12-20,S001145,Janice D. Schakowsky,House,Schakowsky Statement on FTC's Proposed Changes to Children’s Online Privacy Protection Act Rule,https://schakowsky.house.gov/media/press-releases/schakowsky-statement-ftcs-proposed-changes-childrens-online-privacy-protection,0,0,1,"read in full by 2026-07-08 fork, judged on-topic","EVANSTON – Today, U.S. Representative Jan Schakowsky (IL-09), a Chief Deputy Whip and Ranking Member of the Innovation, Data, and Commerce Subcommittee of the House Energy and Commerce Committee, released the following statement on the Federal Trade Commission's proposed changes to the Children’s Online Privacy Protection Act (COPPA) Rule:

“The internet our children use has changed dramatically since the Children's Online Privacy Protection Act (COPPA) rule was last updated 10 years ago. Today, the Federal Trade Commission (FTC) took yet another bold step to protect our kids from the growing online harms detailed by researchers, medical professionals, and whistleblowers. These include depression, eating disorders, and invasions of children’s privacy driven by companies’ manipulative advertisements, algorithms, and features. The rulemaking initiated today by the FTC proposes commonsense protections for children’s data, privacy, and well-being. But we must go further. We must pass comprehensive data privacy legislation to protect all consumers online, including children, as well as bills to update COPPA and give the Commission stronger authorities to reign in more types of harmful practices.""

###"
49789,2023-12-21,S001145,Janice D. Schakowsky,House,"Schakowsky Leads Innovation, Data, & Commerce Subcommittee Members in Call for Comprehensive Data Privacy Legislation Following Rite Aid's Misuse of Facial Recognition Technology",https://schakowsky.house.gov/media/press-releases/schakowsky-leads-innovation-data-commerce-subcommittee-members-call,0,1,0,"UNVERIFIED -- broad-phrase match only, never individually read; may be off-topic (e.g. release 11009 confirmed off-topic, about reproductive-health data not APRA)","WASHINGTON – Today, U.S. Representative Jan Schakowsky (IL-09), Ranking Member of the Innovation, Data, and Commerce Subcommittee of the House Energy and Commerce Committee, led her fellow Subcommittee members, Reps. Yvette Clarke (NY-09), Debbie Dingell (MI-06), Robin Kelly (IL-02), and Lori Trahan (MA-03), in calling for the passage of comprehensive federal data privacy legislation and the Algorithmic Accountability Act following Rite Aid's discriminatory and deceptive misuse of facial recognition technology:

“Discriminatory and deceptive uses of artificial intelligence (AI), like Rite Aid's misuse of facial recognition technology, are harming Americans as we speak. Facial recognition technology has been shown time and again to fail people of color and women, with devastating consequences. Its use on unsuspecting consumers is unacceptable, and it should never be used to harass, profile, or humiliate.

“Our Subcommittee has worked for years on legislation to address these harms, including comprehensive federal data privacy legislation and the Algorithmic Accountability Act. Now is the time to protect consumers by passing commonsense measures. These bills hold companies accountable for their use of consumers’ data and their deployment of discriminatory algorithms. We applaud the Federal Trade Commission’s action yesterday which sends a clear message: there is no AI-exception to companies’ responsibilities to operate fairly without deception or discrimination.”

###"
53699,2024-02-14,H001046,Martin Heinrich,Senate,AI could disrupt the election. Congress is running out of time to respond,https://finance.yahoo.com/news/ai-could-disrupt-election-congress-165720283.html,0,1,0,"UNVERIFIED -- broad-phrase match only, never individually read; may be off-topic (e.g. release 11009 confirmed off-topic, about reproductive-health data not APRA)","But the future is quickly becoming the present. Congress may realistically have as little as six months to act before needing to break for August recess and, in many cases, return home to campaign for reelection, said Paul Gallant, a policy analyst at the market research firm Cowen Inc.

“That is not where I expected to be a year ago,” said Gallant. “A year later, we’re still having listening sessions and press conferences. Nothing looks likely to move.”

Initial momentum on AI regulation

For months, Congress has focused on getting up to speed on the basics of AI.

Last spring, as he kicked off what would become a global tour, OpenAI CEO Sam Altman left dozens of House lawmakers “riveted” at a private dinner in which he demonstrated ChatGPT’s capabilities. That same week, Altman made headlines at a Senate hearing by asking to be regulated — wowing senators who were more accustomed to tech CEOs dissembling or responding evasively to questions. (This week, Altman called for the creation of a global regulatory body for AI similar to the United Nation’s International Atomic Energy Agency.)

The momentum continued into the summer, as Schumer and the so-called AI gang including Heinrich, Rounds and Young organized three closed-door sessions to educate their colleagues on AI.

In June, Schumer announced still more learning sessions scheduled for the fall, as he outlined the fundamental principles that would drive the bill-making process. Any legislation on AI, he said, should prioritize US innovation first, but contain guardrails to preserve national security, promote transparency in AI products, protect election integrity and help Americans understand why an AI model behaves the way it does.

Schumer hosted nine closed-door panels for senators to hear from outside experts on AI, with the first one in September attracting a media frenzy due to the wide array of tech luminaries in attendance including Google CEO Sundar Pichai, OpenAI CEO Sam Altman and Nvidia CEO Jensen Huang.

Then things fell silent.

Proposals in the works

Congressional staff point to some signs of progress. Bipartisan discussions on AI have continued since the holidays on key Senate committees, the aide said. And House Speaker Mike Johnson wants to launch a bipartisan working group, potentially as soon as this month, to “make things happen” on AI, New York Republican Rep. Marcus Molinaro said at an event hosted by The Washington Post last week. Johnson reportedly met with Altman in January; a spokesperson for Johnson declined to comment.

Lawmakers have unveiled numerous proposals during this Congress, introducing more than 170 House and Senate bills in the past year alone mentioning artificial intelligence, according to a CNN review.

One bipartisan group of senators wants to ban deceptive AI deepfakes from US elections. Another calls for preventing AI from launching US nuclear weapons. A third bill would let artists, writers and everyday people sue companies for producing or hosting deepfakes of themselves, after songs and videos emerged featuring the artificial likenesses of musicians such as Drake and actors such as Tom Hanks. Still other ideas would require “high-risk” AI models to register for a government license, or create a dedicated new federal agency to oversee AI.

Expect the Senate Judiciary and Commerce committees to try to advance some of these measures this year, Tennessee Republican Sen. Marsha Blackburn said at a Washington event hosted by ITI, a tech industry trade group, last week.

And House leaders including Johnson and Minority Leader Hakeem Jeffries would like to pass 5 to 10 AI bills this year, said Virginia Democratic Rep. Don Beyer at State of the Net, another Washington conference, on Monday.

But despite the proliferation of ideas for how to rein in AI and the optimistic talk from lawmakers, Congress remains in a poised-for-action posture with no clear plan for getting those proposals to Biden’s desk.

A House Republican majority beset by infighting and a preoccupation with culture war issues makes it extraordinarily difficult to advance basic funding legislation, let alone complex artificial intelligence regulation, said a congressional aide on the House Energy and Commerce Committee.

“I don’t see how anything can get through the House in its current state,” the aide said. “You won’t get real, substantive change without the buy-in of both parties. And I think that’s impossible to do at this stage because too many members are not fully educated on AI and are not giving enough serious credence to the threat of AI as it relates to our elections.”

A limited window

If Congress cannot pass AI legislation this year, it can still try again next year, Gallant said. But it will mean leaving the 2024 elections exposed. And there are risks to extended inaction, as the tech industry barrels forward with AI development faster than policymakers can keep up. And it could also cede the floor to other governments, including in the European Union, which is already poised to ratify a landmark regulation known as the EU AI Act.

“If they don’t pass something, it’ll be just like social media,” an industry that has long escaped regulation, Gallant said. “I suspect what it will take [to regulate AI] is a dramatic and potentially catastrophic, catalyzing event.”

Some of the deadlock could break if Congress finally reached a deal on a nationwide bill guaranteeing every American a fundamental right to digital privacy, said Alan Davidson, a senior Commerce Department official and a top advisor to the White House on telecommunications and technology issues. Last fall, Biden signed a sweeping executive order committing the executive branch to a rapid-fire timeline of tasks in an effort to get in front of AI issues, in what has further highlighted a contrast to Congress.

Many companies and consumer advocates describe a federal privacy bill as vital, low-hanging fruit that would help resolve some of the most basic policy questions around AI, including how data can be used or shared for training AI models.

“Comprehensive privacy legislation is something Congress could act on right now,” Davidson told CNN. “It would make a very big difference in terms of protecting people’s privacy and AI.”

Such a bill has been elusive for years, as Republicans and Democrats have split on the scope and reach of the specifics.

Absent congressional action, the task will fall to other government bodies — such as consumer protection agencies and financial regulators — to try to regulate AI under existing laws, said Sarah Myers West, managing director of the AI Now Institute and a former AI advisor to the Federal Trade Commission.

But, she added, many agencies need more funding to take on the added work, and executive agencies’ reach is increasingly under threat by court challenges, which could make the government’s job of protecting Americans from AI even harder — or dump the problem onto state legislatures."
54877,2024-02-28,W000805,Mark R. Warner,Senate,Intel Chairman Mark R. Warner Applauds EO Protecting Americans’ Sensitive Personal Data,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=DCEBF64C-9E3F-4720-9C45-3F9FC8B99432,0,0,1,"read in full by 2026-07-08 fork, judged on-topic","WASHINGTON – Today, U.S. Sen. Mark Warner (D-VA), Chairman of the Senate Select Committee on Intelligence, released the following statement on President Biden’s executive order aimed at restricting the sale of American’s sensitive personal data to China, Russia, Iran, North Korea, Cuba and Venezuela, as well as entities with ties to those countries:

“For many years now I have been raising the alarm in Congress regarding the need to protect Americans’ sensitive personal data from being exploited by our adversaries. Countries like China have made it their mission to collect as much sensitive information as possible on Americans. I applaud President Biden for taking these steps to ensure that personal data like precise geolocation information, biometric data, and personal health information cannot be accessed by countries of concern. While I welcome these steps, today’s action does not assuage the need for comprehensive data privacy legislation. I urge my colleagues to come together on legislation that finally protects Americans’ privacy online.”

###"
56828,2024-03-13,D000617,Suzan K. DelBene,House,"TikTok, FISA, AI Debates Underscore Need for National Privacy Law",https://delbene.house.gov/news/documentsingle.aspx?DocumentID=3796,0,1,0,"UNVERIFIED -- broad-phrase match only, never individually read; may be off-topic (e.g. release 11009 confirmed off-topic, about reproductive-health data not APRA)","Today, Congresswoman Suzan DelBene (WA-01) released the following statement on current policy discussions surrounding Americans’ personal information.

“The debates around issues like TikTok, FISA, and AI make painfully clear to Americans how vulnerable their personal information is for collection, misuse, and sale to third parties. The same was true after Roe v. Wade was overturned and people realized their personal health information was vulnerable. Technology has advanced faster than lawmakers can keep up and we are already far behind other countries that are leading the way globally.

“The current Wack-A-Mole approach lawmakers are taking is leaving Americans vulnerable. We need a strong foundational national privacy law so the federal government can both be proactive and respond faster to emerging privacy and security threats. This is how we can put Americans back in control of their personal information.”"
56945,2024-03-13,J000305,Sara Jacobs,House,Rep. Sara Jacobs Votes Against TikTok Ban,https://sarajacobs.house.gov/news/press-releases/rep-sara-jacobs-votes-against-tiktok-ban,0,0,1,"read in full by 2026-07-08 fork, judged on-topic","Rep. Sara Jacobs (CA-51) voted against H.R. 7521, a bill that would functionally ban TikTok in the United States.

Rep. Sara Jacobs said,

“As a member of both the House Armed Services and House Foreign Affairs Committees, I am keenly aware of the threat that PRC information operations can pose, especially as they relate to our elections. However, after reviewing the intelligence, I do not believe that this bill is the answer to those threats. Banning TikTok won’t protect Americans from targeted misinformation or misuse of their personal data, which American data brokers routinely sell and share. This is a blunt instrument for serious concerns, and if enacted, would mark a huge expansion of government power to ban apps in the future. Instead, we need comprehensive data privacy legislation, alongside thoughtful guardrails for social media platforms – whether those platforms are funded by companies in the PRC, Russia, Saudi Arabia, or the United States.

“Taking this unprecedented step also undermines our reputation around the world. We can’t credibly hold other countries to one set of democratic values while giving ourselves a free pass to restrict freedom of speech. The United States has rightly criticized others for censorship and banning specific social media platforms in the past. Doing so ourselves now would tarnish our credibility when it matters most and trample on the civil liberties of 150 million Americans – a vast majority of whom are young Americans – who use TikTok for their livelihoods, news, communication, and entertainment. Ultimately, all Americans should have the freedom to decide for themselves how and where to express themselves and what information they want to consume.”"
57540,2024-03-20,D000617,Suzan K. DelBene,House,Data Broker Legislation Continues Congress’ Privacy ‘Wack-A-Mole’ Approach,https://delbene.house.gov/news/documentsingle.aspx?DocumentID=3800,0,0,1,"read in full by 2026-07-08 fork, judged on-topic","Congresswoman Suzan DelBene (WA-01) released the following statement after today’s data broker legislation (H.R. 7520) vote.

“Last week was TikTok and this week the focus is data brokers. While these bills are well intended and address certain scenarios, they continue Congress’ reactionary Wack-A-Mole approach that isn’t working. The only way to protect Americans’ personal information in our digital age is a strong national data privacy law that sets the rules of the road across the country.”"
59189,2024-04-08,S001145,Janice D. Schakowsky,House,Schakowsky Statement on American Privacy Rights Discussion Draft,https://schakowsky.house.gov/media/press-releases/schakowsky-statement-american-privacy-rights-discussion-draft,1,1,0,high confidence -- exact bill name/ADPPA acronym in text,"WASHINGTON – Today, U.S. Representative Jan Schakowsky (IL-09), Ranking Member of the House Innovation, Data, and Commerce Subcommittee, released the following statement on the bipartisan, bicameral American Privacy Rights Act discussion draft:

“For years, I have worked hard to pass federal data privacy legislation and called on my colleagues in both chambers of Congress to act. Americans feel helpless online. Families across the country are incredibly frustrated that their digital lives have become the currency driving Big Tech profits.

“The proposal put forth by Chairs Maria Cantwell and Cathy McMorris Rodgers represents significant forward momentum and I am encouraged to see this bipartisan movement that builds off the progress made by my Consumer Protection and Commerce Subcommittee and the full Energy and Commerce Committee in the 117th Congress.

“The American people have waited long enough - now is the moment to ensure our constituents have the rights and protections they deserve. I look forward to Committee consideration of this proposal, including debate on how to improve and further strengthen its provisions and ensure all Americans’ data is protected.”

###"
59247,2024-04-09,C001066,Kathy Castor,House,U.S. Rep. Kathy Castor Leads Introduction of Landmark Data Privacy Legislation,https://castor.house.gov/news/documentsingle.aspx?DocumentID=404532,1,1,0,high confidence -- exact bill name/ADPPA acronym in text,"WASHINGTON, D.C. – Today, U.S. Rep. Kathy Castor released the following statement upon introduction of a series of bills to strengthen Americans’ data and privacy online:

“Online apps and tech companies are exploiting our kids and causing harm, so it is urgent that the Congress pass a data privacy law that protects the personal privacy of Americans, especially our children and teens. For many years, I've called out the manipulative and dark practices of Big Tech platforms. I've sounded the alarm about how incessant surveillance and tracking harms young people and how Big Tech platforms use manipulative design to addict kids to their products and repeatedly expose young people to harmful content.

“That is why I have introduced the bipartisan Children and Teens’ Online Privacy Protection Act (COPPA 2.0) to update youth privacy protections online. COPPA 2.0 builds upon current law to strengthen protections related to the online collection, use and disclosure of personal information of children and minors up to age 16. This bill will address the excessive collection and surveillance of youth, ban harmful targeted advertising and prompt Big Tech platforms to provide young people and parents with the tools needed to navigate the online world.

“Addressing youth data privacy is critical, but more action is needed to counter the unscrupulous ways tech platforms addict children and steal their attention. That’s why I am championing the bipartisan Kids Online Safety Act (KOSA) to provide young people and parents with the tools, safeguards, and transparency needed to keep children and teenagers safe online and hold Big Tech companies accountable. KOSA outlaws online practices such as manipulative marketing, amplification of harmful content, and damaging design features that threaten young people online.

“COPPA 2.0 and KOSA will give young people a chance to avoid dangerous online content and situations that have imperiled their lives and privacy. Too many children have died by suicide after being fed repeated pro-suicide online content. Others have been cyberbullied, hurt by dangerous viral challenges or have overdosed on fentanyl-laced drugs purchased on social media. Research has made it clear that our increasingly online world is unsafe for children, with popular apps pushing kids to spend unhealthy amounts of time on their devices and negatively affecting the mental health of teens. It’s past time to take action. The incessant surveillance of children and teens must end, and Congress must institute safeguards to address addictive design features and require transparency of algorithms.

“I am encouraged that leaders in Congress are taking action with the release of the bicameral, bipartisan American Privacy Rights Act discussion draft to address comprehensive data privacy reform. The proposed text minimizes the data that companies can collect and use, provides stronger protections for sensitive data and allows Americans to access or delete their data. For too long, Big Tech companies and data brokers have operated with few checks, constantly surveilling and aggregating our personal and private information for profit. I look forward to working to ensure that we prioritize and maximize protections for our nation’s youth in any comprehensive privacy legislation.

“It is time that the Congress steps up and helps Americans take back control of their own personal, private information- especially that of our kids.”

H.R. 7890, the Children and Teens Online Privacy Protection Act (COPPA) 2.0, was introduced by Representative Kathy Castor (D-FL) and Representative Tim Walberg (R-MI). Companion legislation was introduced in the U.S. Senate by Sens. Ed Markey (D-MA) and Bill Cassidy (R-LA) and marked up in the Senate Committee on Commerce, Science, and Transportation."
59350,2024-04-09,M000934,Jerry Moran,Senate,Sen. Moran Statement on Data Privacy Proposal,https://www.moran.senate.gov/public/index.cfm/news-releases?ID=45BC7009-666A-45B5-BC68-CE80BE3DB8F8,0,0,1,"read in full by 2026-07-08 fork, judged on-topic","WASHINGTON – U.S. Senator Jerry Moran (R-Kan.) today released the following statement on the data privacy proposal announced by Senator Maria Cantwell (D-Wash.) and Congresswoman Cathy McMorris Rodgers (R-Wash.):

“I have long advocated and worked with my colleagues on both sides of the aisle for the enactment of a federal comprehensive data privacy and security law that puts Americans in control of their data and creates clear standards for American businesses that process and use consumers’ personally identifiable data. Such a federal law would help solve ongoing concerns about children’s online data privacy and national security concerns regarding foreign collection of U.S. data, among other issues.

“I am pleased leaders on both the Senate and House Commerce Committees are interested in tackling this critical issue. I expect the Senate Commerce Committee to respond with hearings and produce a bill that protects consumers and fosters an environment which promotes innovators and job creators.”

# # #"
59833,2024-04-12,T000482,Lori Trahan,House,Two Trahan Tech Bills Tapped for Major Bipartisan Data Privacy Hearing,https://trahan.house.gov/news/documentsingle.aspx?DocumentID=3174,1,1,0,high confidence -- exact bill name/ADPPA acronym in text,"WASHINGTON, DC – Next Wednesday, the House Energy and Commerce Committee will host a bipartisan legislative hearing on multiple data privacy and transparency bills, including two pieces of legislation introduced by Congresswoman Lori Trahan (MA-03), a member of the Committee’s Innovation, Data, and Commerce Subcommittee.

“Americans are sick and tired of their data being harvested, sold, and used against them online without any rules or repercussions. It’s long past time to protect people’s privacy and give them power over their own data,” said Congresswoman Trahan. “The DELETE Act and the TLDR Act will achieve that goal by giving consumers the right to have data brokers delete and stop collecting their data while simultaneously simplifying and standardizing the long, complicated terms of service contracts we’re forced to sign just to use an app. I look forward to working with my colleagues on the Committee to advance these bipartisan bills – either as standalone pieces of legislation or part of a bipartisan comprehensive privacy package.”

The hearing will consider Trahan’s bipartisan Data Elimination and Limiting Extensive Tracking and Exchange (DELETE) Act, which she introduced with Congressman Chuck Edwards (R-NC-11) and Senators Bill Cassidy, M.D. (R-LA) and John Ossoff (D-GA). The bicameral legislation would establish a system through which individuals could request that all data brokers delete any personal data collected by the company and prohibit future collection.

Next week’s legislative hearing will also consider Trahan’s Terms-of-service Labeling, Design and Readability (TLDR) Act, which she introduced with Senators Cassidy and Ben Ray Lujan (D-NM). The bipartisan, bicameral legislation would require that online companies make their terms of service contracts more accessible, transparent, and understandable for consumers. A 2012 study found that it would take 76 work days for the average American to read the agreements for the websites and platforms they routinely use, and a 2022 poll found that nearly 9 out of every 10 Americans have agreed to a company’s terms of service without reading the contract first.

Additional proposals scheduled for consideration during the hearing include a bipartisan discussion draft of the American Privacy Rights Act, legislation that resumes the committee’s work on a comprehensive privacy bill that was advanced out of committee during the 117th Congress.

###"
60226,2024-04-16,W000779,Ron Wyden,Senate,Wyden Urges Colleagues to Reject Expanding Warrantless FISA 702 Surveillance,https://www.wyden.senate.gov/news/press-releases/wyden-urges-colleagues-to-reject-expanding-warrantless-fisa-702-surveillance,0,1,0,"UNVERIFIED -- broad-phrase match only, never individually read; may be off-topic (e.g. release 11009 confirmed off-topic, about reproductive-health data not APRA)","Watch a video of Wyden deliver his remarks here

As prepared for delivery

Washington, D.C. — I rise in strong opposition to this FISA bill.

There is a key question here: who should be forced to help their government spy?

The legislation coming from the House gives the government unchecked authority to order millions of Americans to spy on behalf of the government.

Under current law - section 702 of the Foreign Intelligence Surveillance Act - the government can order the telephone companies and email and internet service providers to hand over communications.

This bill expands that power dramatically. It says that the government can force cooperation from, quote, “any other service provider who has access to equipment that is being or may be used to transmit or store wire or electronic communications.”

Now, if you have access to any communications, the government can force you to help it spy. That means anyone with access to a server, a wire, a cable box, a wifi router, a phone, or a computer. Think about the millions of Americans who work in buildings and offices in which communications are stored or pass through.

After all, every office building in America has data cables running through it. These people are not just the engineers who install, maintain and repair our communications infrastructure; there are countless others who could be forced to help the government spy, including those who clean offices and guard buildings. If this provision is enacted, the government could deputize any one of these people against their will, and force them to become an agent for Big Brother.

For example, by forcing an employee to insert a USB thumb drive into a server at an office they clean or guard at night.

This could all happen without any oversight. The FISA Court won’t know about it. Congress won’t know about it. The Americans who are handed these directives will be forbidden from talking about it. And unless they can afford high priced lawyers with security clearances who know their way around the FISA Court, they will have no recourse at all.

Supporters of this provision will say that this doesn’t change the fact that Section 702 only targets foreigners overseas. But if the government thinks that those targets are communicating with people in the United States they could go right to the source – the wifi, the phone lines, the servers that transmit or store those communications. If the government has an interest in those foreign targets, well, the Americans whose communications get collected are out of luck.

Supporters of this provision will also say this was necessary because of a FISA Court opinion. I disagree. That opinion did not gut Section 702. This provision is not necessary. And there certainly is no justification for this vast expansion of surveillance authorities.

Supporters also claim that the provision has a narrow purpose and that the government does not intend to start tapping into every American’s phone line or wifi. But that’s not how this provision is written. And I would say respectfully that anyone who votes to give the government vast powers under the premise that intelligence agencies won’t actually use it is being shockingly naive.

Supporters also point to a handful of exceptions that were tacked on to this provision, excluding things like hotels and coffee shops. Anyone who reads the text will see that these provisions clearly aren’t designed to work. Even the coffee shop exception is meaningless because it wouldn’t cover a company that maintains the coffee shop’s wifi. And the fact that there are a couple random exceptions further proves my point: this provision will force a huge range of companies and individuals to spy for the government.

Supporters have even argued that this bill had to be broadly written because what the government actually wants to do is secret. I don’t accept that Alice-in-Wonderland logic. First, the American people deserve to know when the government can spy on them and when it can’t. If you can’t clearly explain to American voters why you need new powers, then you should not have them. Second, it doesn’t matter what the government might be secretly intending to do with these authorities at the moment. This is a statutory authority that will be in place for years, during which time the government may very well decide to dramatically expand its surveillance activities.

Some of my colleagues say that they are not worried about President Biden abusing these authorities. In that case, how about President Trump? Imagine these authorities in his hands. If you are worried about having a president who lives to target vulnerable Americans, to pit Americans against each other, to find every conceivable way to punish his perceived enemies, you should find this bill terrifying.

This bill expands 702 authorities in other ways. For example, it includes a dramatic increase in the use of Section 702 in vetting travelers to the United States. It requires that the Attorney General enable searches on all travelers – tens of millions of people who come to the United States annually. This is a dragnet search of every work colleague, neighbor and classmate who is here on a visa, every grandparent visiting for a wedding or a funeral.

These are just some of the ways in which this bill expands warrantless surveillance authorities. On top of all that, it fails to reform Section 702 in any meaningful way.

I’ll start with warrantless searches of Americans’ communications swept up in Section 702 collection. Those searches have gone after American protesters, political campaign donors, even people who simply reported crimes to the FBI. The abuses have been extensive and well documented.

Supporters of this bill will argue that the FBI has cleaned up its act. But, even after the FBI made changes to its internal policies, abuses continued, including searches for a U.S. Senator, a state senator, and a state judge who had complained to the FBI about police abuses.

But the broader concern is that without checks and balances, there is nothing preventing a rapid increase of abuses after reauthorization. Supporters of this bill will say that it codifies the FBI’s internal changes. But without checks and balances, what good are those changes?

Reformers have put forward extremely modest, common sense solutions. Warrants would not be required for all U.S. person searches. Reform proposals allow the government to see whether an American was communicating with foreign targets. A warrant is required only when the government wants to read the content of those communications, a situation that arises less than two percent of the time. Our provision also allows for emergency searches and has exceptions for imminent threats of death or injury, pre-existing law enforcement or FISA warrants, consent, and access to malware in cyberattacks.

This modest reform should be debated and voted on in the Senate.

There are other common sense reforms to Section 702 that are not in this bill. For example, it does not protect Americans against reverse targeting and it does not prohibit the collection of domestic communications.

Finally, this bill should have been an opportunity to pass meaningful protections for Americans’ privacy from abusive government subpoenas, targeted at the most vulnerable groups in our society, including women, religious and racial minorities, and LGBTQ+ people.

Fifteen states have now banned abortion, with more on the way. When states enforce bans on reproductive health access, they’ll use everything from location data generated by connected cars and the smartphone in the patient’s pocket, to the google search that the patient used to find the reproductive health facility or online telemedicine service. All of that can be obtained without a court order.

Congress needs to safeguard Americans’ privacy, not give the President NEW surveillance powers. Congress has the time to draft comprehensive privacy and cybersecurity legislation, including 702 reauthorization. Chair Durbin’s SAFE Act and my Government Surveillance Reform Act are both bipartisan reform bills that are ready for consideration.

I want to close with this: This chamber has time to do the right thing. Senators do not need to rubber stamp a disastrous surveillance bill, just because we are once again considering it at the last possible moment.

The FISA Court recently renewed the court’s annual 702 certifications, which authorize surveillance until April 2025. This means there is no need for Congress to rush.

If members insist on extending the authorization, I am even prepared to accept a short-term extension of the existing 702 authority by unanimous consent.

But under no circumstances should the United States Senate be cowed by those who say senators have no choice except to sign off on whatever piece of paper the executive branch requests. Reformers have stood ready and willing since last fall to have this debate. And yet, the status quo crowd wouldn’t pick up the phone until the last possible moment, to ensure this body wouldn’t have time for anything but a last-second vote on this dangerous bill.

The only way this body will have a real debate about reforming government surveillance is by rejecting the House bill and standing up for the Senate’s independence and Americans’ Constitutional rights. Ben Franklin got it right: Americans don’t have to sacrifice liberty for security - The Congress has a duty to deliver laws that give us both.

###"
